id,price,baths,rooms,sqm,description,location,size_raw,url,title,description_source,scraped_at
1529284,37000000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Federation Housing Society, Sector O-9, Islamabad Condition: Brand new.","Federation Housing Society, Sector O-9",7 marla,https://www.graana.com/property/listing-1529284/,7 Marla House for Sale,enriched,2026-08-18T11:16:38+0500
1529229,27500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1529229/,5 Marla House for Sale,enriched,2026-08-18T11:16:43+0500
1529193,27000000,5,5,105,"5 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1529193/,5 Marla House for Sale,enriched,2026-08-18T11:16:49+0500
1529171,15000000,4,5,125,مرلہ گھر ڈبل سٹوری گیس بجلی بورنگ موجود ہے کارنر پلاٹ ہے مین روڈ سے 3 منٹ کے مسافت پر ہے سکول مسجد مارکیٹ گھر سے قریب ہے رجسٹری انتقال والا گھر ہے 5 کمرے ہیں 4 واش رومز ہیں ڈیمانڈ 1 کروڑ 50 لاکھ ہے کمی پیشی ہو جائے گی میں خود اونر ہوں۔ گھر وزٹ کرنے کے لیے شام کو چار بجے کے بعد موجود ہوں گا۔,Lehtrar Road,6 marla,https://www.graana.com/property/listing-1529171/,6 Marla House for Sale,graana,2026-08-18T11:16:53+0500
1529049,21000000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1529049/,5 Marla House for Sale,enriched,2026-08-18T11:16:58+0500
1529023,125000000,8,6,418,"1 Kanal House for Sale, 6 bedrooms, 8 bathrooms, located in Bahria Town Phase 1, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Town Phase 1,1 kanal,https://www.graana.com/property/listing-1529023/,1 Kanal House for Sale,enriched,2026-08-18T11:17:04+0500
1529020,120000000,10,8,627,"1.5 Kanal House for Sale, 8 bedrooms, 10 bathrooms, located in Bahria Town Phase 1, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Town Phase 1,1.5 kanal,https://www.graana.com/property/listing-1529020/,1.5 Kanal House for Sale,enriched,2026-08-18T11:17:08+0500
1529018,46500000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1529018/,10 Marla House for Sale,enriched,2026-08-18T11:17:24+0500
1529015,27500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1529015/,5 Marla House for Sale,enriched,2026-08-18T11:17:29+0500
1528973,140000000,7,8,941,"The Street, the view, the location the house, the land and neighborhood.",Bani Gala,45 marla,https://www.graana.com/property/listing-1528973/,45 Marla house for sale,graana,2026-08-18T11:17:34+0500
1528972,52500000,6,7,418,"7 Bed 6 Bath Corner 5 Car Parking 7 spacious bedrooms, 6 bathrooms Open kitchen layout on both floors Corner house with excellent light ventilation 2 porches parking for up to 5 cars Ground floor built in 1998 F First floor newly constructed in 2020 Ground floor is marble flooring. First floor is tiles flooring Servant quarter on 2nd floor with separate access Located on a well-maintained concrete street, with lights Peaceful, prime location near Korang Ridge Direct from Owner No Dealers Contact for details visit. Serious buyers only.",Bhara Kahu,1 kanal,https://www.graana.com/property/listing-1528972/,Corner 1 Kanal House for Sale Near Korang RidgeShahpur Owner Listing,graana,2026-08-18T11:17:40+0500
1528805,60000000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1528805/,12 Marla House for Sale,enriched,2026-08-18T11:17:54+0500
1528802,72500000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1528802/,12 Marla House for Sale,enriched,2026-08-18T11:18:01+0500
1528791,16500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1528791/,5 Marla House for Sale,enriched,2026-08-18T11:18:15+0500
1528780,24500000,5,5,105,"5 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1528780/,5 Marla House for Sale,enriched,2026-08-18T11:18:20+0500
1528767,67000000,8,6,251,Newly Constructed 12 Marla House Is Available For Sale,Media Town,12 marla,https://www.graana.com/property/listing-1528767/,12 Marla House for Sale,graana,2026-08-18T11:18:25+0500
1528763,62500000,8,6,251,Newly Constructed 12 Marla House Is Available For Sale,Media Town,12 marla,https://www.graana.com/property/listing-1528763/,12 Marla House for Sale,graana,2026-08-18T11:18:30+0500
1528756,38500000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1528756/,10 Marla House for Sale,enriched,2026-08-18T11:18:36+0500
1528740,22000000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1528740/,5 Marla House for Sale,enriched,2026-08-18T11:18:41+0500
1528734,24000000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1528734/,5 Marla House for Sale,enriched,2026-08-18T11:18:46+0500
1528705,107000000,6,5,418,"1 Kanal Brand New Luxury House for Sale in PHA Officers Residencia Presenting a beautifully designed 1 Kanal double-story brand new house located in the prestigious PHA Officers Residencia. This modern home offers a perfect blend of luxury, comfort, and functionality. The house features 5 spacious bedrooms with attached bathrooms, elegantly designed to provide maximum comfort. A stylish drawing room and dining area make it ideal for hosting guests, along with a separate guest room for added convenience. The property also includes a modern kitchen, high-quality finishes, and thoughtfully designed living spaces. For parking, the house offers ample space for up to 3 cars. Additionally, there is a servant room with attached bath, ensuring complete practicality for household needs. Key Features: 1 Kanal Double Story House 5 Bedrooms with Attached Bathrooms Drawing & Dining Area Separate Guest Room Parking Space for 3 Cars Servant Room with Attached Bath Brand New Construction Prime Location in PHA Officers Residencia This house is an ideal choice for families looking for a luxurious lifestyle in a secure and well-developed community",PHAF Officers Residencia,1 kanal,https://www.graana.com/property/listing-1528705/,Brand New luxury 1 Kanal House for Sale ,graana,2026-08-18T11:18:51+0500
1528589,65000000,7,6,21,"1 Marla House for Sale, 6 bedrooms, 7 bathrooms, located in Soan Garden, Islamabad Condition: Brand new.",Soan Garden,1 marla,https://www.graana.com/property/listing-1528589/,1 Marla House for Sale,enriched,2026-08-18T11:19:07+0500
1528584,53000000,7,6,418,"1 Kanal House for Sale, 6 bedrooms, 7 bathrooms, located in Soan Garden, Islamabad",Soan Garden,1 kanal,https://www.graana.com/property/listing-1528584/,1 Kanal House for Sale,synthesized,2026-08-18T11:19:12+0500
1528573,45000000,3,3,84,"4 Marla House for Sale, 3 bedrooms, 3 bathrooms, located in D-12, Islamabad Condition: Good - in a good shape, needs cosmetic updates. Amenities: kitchen, TV lounge, drawing room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",D-12,4 marla,https://www.graana.com/property/listing-1528573/,4 Marla House for Sale,enriched,2026-08-18T11:19:20+0500
1528570,30000000,5,4,125,"6 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Soan Garden, Islamabad Condition: Brand new.",Soan Garden,6 marla,https://www.graana.com/property/listing-1528570/,6 Marla House for Sale,enriched,2026-08-18T11:19:25+0500
1528566,32500000,5,4,125,"6 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Soan Garden, Islamabad Condition: Brand new.",Soan Garden,6 marla,https://www.graana.com/property/listing-1528566/,6 Marla House for Sale,enriched,2026-08-18T11:19:30+0500
1528558,32500000,5,4,125,"6 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Soan Garden, Islamabad Condition: Brand new.",Soan Garden,6 marla,https://www.graana.com/property/listing-1528558/,6 Marla House for Sale,enriched,2026-08-18T11:19:35+0500
1528515,50000000,7,6,167,"8 (30x60) marla fully constructed brand new house for sale in PHAF officers Residentia Islamabad. Gated, secure community with retired government officer residents. This is adjacent to Park encalve, Margalla Enclave and 10 mins from parkview city.House constructed under personal supervision. Gas and electric connection is available. Call for details or for viewing.",Kuri Road,8 marla,https://www.graana.com/property/listing-1528515/,8 Marla corner house for sale,graana,2026-08-18T11:19:41+0500
1528381,33500000,6,4,146,"7 Marla House for Sale, 4 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1528381/,7 Marla House for Sale,enriched,2026-08-18T11:19:47+0500
1528380,32500000,6,4,146,"7 Marla House for Sale, 4 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1528380/,7 Marla House for Sale,enriched,2026-08-18T11:20:00+0500
1528377,30000000,6,4,146,"7 Marla House for Sale, 4 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1528377/,7 Marla House for Sale,enriched,2026-08-18T11:20:05+0500
1528376,18000000,3,3,105,"5 Marla House for Sale, 3 bedrooms, 3 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,5 marla,https://www.graana.com/property/listing-1528376/,5 Marla House for Sale,enriched,2026-08-18T11:20:10+0500
1528374,18000000,3,3,105,"5 Marla House for Sale, 3 bedrooms, 3 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,5 marla,https://www.graana.com/property/listing-1528374/,5 Marla House for Sale,enriched,2026-08-18T11:20:15+0500
1528334,32000000,6,4,146,"7 Marla House for Sale, 4 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1528334/,7 Marla House for Sale,enriched,2026-08-18T11:20:21+0500
1528333,35000000,6,4,146,"7 Marla House for Sale, 4 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1528333/,7 Marla House for Sale,enriched,2026-08-18T11:20:26+0500
1528332,35000000,6,4,146,"7 Marla House for Sale, 4 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1528332/,7 Marla House for Sale,enriched,2026-08-18T11:20:31+0500
1528331,34000000,6,4,146,"7 Marla House for Sale, 4 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1528331/,7 Marla House for Sale,enriched,2026-08-18T11:20:36+0500
1528122,31000000,6,5,146,"HOUSE FOR SALE Located in the gated community of Telegraph & Telephone Employees Cooperative Housing Society (T&TECHS) in F-17/2, Islamabad, this house is east-open, park facing and has a modern look in its design. Plot size: 30×60 (7 marla) The accommodation highlights: 2 spacious bedrooms with attached bath and 1 powder room on the Ground Floor 3 airy bedrooms with attached bath on the First Floor 1 servant quarter with bathroom on the Mumty 2 expansive lounge and 2 drawing rooms featuring elegant wooden flooring (1 on each floor) 1 open kitchen on each floor highlighting NASGAS stove and hood 1 wide open porch area, large enough to park 2 cars Other salient features of the house include: Installation of original and good quality sanitaryware, including shower sets and taps from Faysal Sanitary and UPVC vanity sets in all washrooms Setting up NASGAS brand dual-purpose geysers, powered by both gas and electricity with auto-ignition Using genuine Pakistan Cables for electric wiring throughout the house, ensuring safety and reliability Installation of the bore system and a unique and very useful rain-water filtration facility Block filling on both sides of the outer walls which will in sha Allah prevent seepage from external sources Moreover, the house boasts its fully-heighted solid doors, made from 100% pure yellow pinewood, its kitchen cabinets and all rooms’ wardrobes crafted with top-class super gloss Al-Noor sheets and the beautiful tile flooring across the house from Al-Ghani Tiles. Experience living in a house that provides the perfect blend of comfort, luxury and functionality! Demand: PKR 3.10 Crore Contact : 03342437932",F-17/2,7 marla,https://www.graana.com/property/listing-1528122/,7 Marla House for Sale,graana,2026-08-18T11:20:41+0500
1528121,29000000,4,4,209,"10 Marla 4-Bedroom Well-Maintained Single Story House for Sale – Sawan Garden, Islamabad Property Overview: · Size: 10 Marla · Type: Single Story House · Bedrooms: 4 · Location: Sawan Garden, Islamabad · Condition: Well-maintained Key Features: · Spacious and airy layout · Separate living and dining areas · 4 sizable bedrooms with attached bathrooms · Modern kitchen with ample storage · Well-maintained front & rear spaces · Quality finishes and fixtures throughout · Ideally located in a peaceful and secure block of Sawan Garden Additional Highlights: · Close to main road / market / mosque · Excellent ventilation and natural light · Suitable for a family looking for move-in ready home · Reasonable distance to major landmarks of Islamabad Price 2 Crore 90 Lac & Contact: 03339419329 Owner",Soan Garden,10 marla,https://www.graana.com/property/listing-1528121/,10 Marla House for Sale,graana,2026-08-18T11:20:51+0500
1528012,37000000,4,4,146,"7 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Multi Garden, B-17, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: 2 kitchens, parking, 2 TV lounges, 2 drawing rooms, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.","Multi Garden, B-17",7 marla,https://www.graana.com/property/listing-1528012/,7 Marla House for Sale,enriched,2026-08-18T11:20:57+0500
1528002,55000000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in D-12, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: kitchen, parking, TV lounge, drawing room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",D-12,5 marla,https://www.graana.com/property/listing-1528002/,5 Marla House for Sale,enriched,2026-08-18T11:21:05+0500
1527610,70000000,4,4,376,"18 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Multi Gardens, B-17, Block-C, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: 2 kitchens, parking, 2 TV lounges, 2 drawing rooms, servant quarter, lawn. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.","Multi Gardens, B-17, Block-C",18 marla,https://www.graana.com/property/listing-1527610/,18 Marla House for Sale,enriched,2026-08-18T11:21:15+0500
1527583,15000000,3,2,136,Peaceful invirement,Bani Gala,6.5 marla,https://www.graana.com/property/listing-1527583/,6.5 Marla House for Sale,graana,2026-08-18T11:21:19+0500
1527570,150000000,7,6,418,"Please visit specialised website for this house for more photos, details and EXCLUSIVE VIRTUAL TOUR: https://sector-f.vercel.appWANT TO LIVE IN ISLAMABAD BUT WITH THE FEELING AND VIEWS OF MURREE OR KASHMIR?Unparalleled and unique location of DHA 11 kanal: size of 50 x 100Extra land: purchased area of 50 x 25More extra land at open backGround plus 1st floor plus basement3 bedrooms each, on both ground and 1st floorKitchen on both floorsLounge on both floorsStudy on ground floorDrawing and dining room, toilet and store in basementTwo servant quarters and bathroom on roofParking for 3 to 4 carsCentral cooling plus 4 inverter ACs and central heating10kV solar invertor plus separate solar UPSStrong PVC double glazed windowsFireplace with chimney Front and private back patiosSeperate place for kitchen gardeningSmall fountain in back patioBBQ space with fire-oven for pizza and other cookingGas, PTCL, electricity (other ISP lines also laid)Pheonix security installedCCTV system installed Electric (automatic) gate Hybrid water geysers, separate for ground and upper floors",DHA Phase 1,1 kanal,https://www.graana.com/property/listing-1527570/,1 Kanal house for sale,graana,2026-08-18T11:21:24+0500
1527463,132000000,8,7,293,"14 Marla House for Sale, 7 bedrooms, 8 bathrooms, located in G-13/4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, study room, 2 dining rooms, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/4,14 marla,https://www.graana.com/property/listing-1527463/,14 Marla House for Sale,enriched,2026-08-18T11:21:29+0500
1527415,103000000,7,6,209,"10 Marla House for Sale, 6 bedrooms, 7 bathrooms, located in G-13/4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, 2 dining rooms, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/4,10 marla,https://www.graana.com/property/listing-1527415/,10 Marla House for Sale,enriched,2026-08-18T11:21:34+0500
1527411,43000000,4,3,84,"4 Marla House for Sale, 3 bedrooms, 4 bathrooms, located in G-13/4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, drawing room, laundry room. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/4,4 marla,https://www.graana.com/property/listing-1527411/,4 Marla House for Sale,enriched,2026-08-18T11:21:45+0500
1527159,43000000,5,5,146,Beautiful 7 marla house in Gulberg Residencia Block - I,"Gulberg Residencia, Block-I",7 marla,https://www.graana.com/property/listing-1527159/,7 Marla House for Sale,graana,2026-08-18T11:21:49+0500
1527151,75000000,5,4,418,"The best location in Banigala,. Best construction and amenites. Great neighborhood and friendly. Wide and clean street with natural light. A lot money spent on the house to make it look and feel classy. Every detailing done properly under our own supervision. This 20 Marla House that has 4 Bed, 5 Bath, 2 kitchens, living and dinning room, and a study room or office. with a beautiful and well maintained lawn. 4 Car garage. For Sale 7Crore Rupees",Bani Gala,1 kanal,https://www.graana.com/property/listing-1527151/,1 Kanal house for sale,graana,2026-08-18T11:21:54+0500
1526837,25000000,7,4,125,"nearby nadra office, 3 to 4 minutes walking distance from main road, Taramri chowk tarlai Islamabad",Tarlai,6 marla,https://www.graana.com/property/listing-1526837/,6 Marla double story house for sale,graana,2026-08-18T11:21:58+0500
1526606,62500000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1526606/,12 Marla House for Sale,enriched,2026-08-18T11:22:04+0500
1526604,62500000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1526604/,12 Marla House for Sale,enriched,2026-08-18T11:22:14+0500
1526601,60000000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1526601/,12 Marla House for Sale,enriched,2026-08-18T11:22:18+0500
1526589,49500000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1526589/,10 Marla House for Sale,enriched,2026-08-18T11:22:23+0500
1526587,58500000,6,6,209,"10 Marla House for Sale, 6 bedrooms, 6 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1526587/,10 Marla House for Sale,enriched,2026-08-18T11:22:38+0500
1526265,38000000,4,4,146,"7 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Multi Garden, B-17, Islamabad Condition: Good - in a good shape, needs cosmetic updates. Amenities: kitchen, parking, TV lounge, study room, drawing room, laundry room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.","Multi Garden, B-17",7 marla,https://www.graana.com/property/listing-1526265/,7 Marla House for Sale,enriched,2026-08-18T11:22:42+0500
1526262,60000000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in D-12, Islamabad Condition: Good - in a good shape, needs cosmetic updates. Amenities: kitchen, parking, TV lounge, drawing room, laundry room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, restaurants nearby.",D-12,5 marla,https://www.graana.com/property/listing-1526262/,5 Marla House for Sale,enriched,2026-08-18T11:22:47+0500
1526024,750000000,8,8,836,"2 Kanal House for Sale, 8 bedrooms, 8 bathrooms, located in F-10, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: 2 kitchens, parking, basement, 2 TV lounges, store room, study room, dining room, drawing room, laundry room, semi-furnished, servant quarter, lawn, home theatre, swimming pool, elevator. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",F-10,2 kanal,https://www.graana.com/property/listing-1526024/,2 Kanal House for Sale,enriched,2026-08-18T11:22:52+0500
1526010,24500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1526010/,5 Marla House for Sale,enriched,2026-08-18T11:22:56+0500
1525959,47500000,8,7,167,"A beautifully designed 8 MARLA NEWLY CONSTRUCTED house is available for sale and ready for possession. It offers 7 SPACIOUS BEDROOMS with 8 MODERN BATHROOMS, making it an excellent choice for large families looking for comfort, elegance, and space, with 24/7 COMMUNITY SECURITY. The house features a stylish front elevation, beautiful ceiling lights including LED lights that can be switched on or off, a bright and spacious lounge, and 3 modern kitchens with sleek cabinetry and premium finishing. Every area of the house reflects neat planning and tasteful design, giving it a fresh, attractive, and luxurious feel. Key Features: - 7 spacious bedrooms - 8 modern bathrooms (including powder room) - 3 stylish modern kitchens - 1 mumty/servant quarter - Beautiful front elevation - Elegant false ceilings with attractive lighting (colourful lights can be switched on or off) - Spacious lounges - Neat tile flooring and quality finishing - 2 car parking space - 24/7 community security - Ideal for a large family Amenities: - Park (same street) - Mosque - Commercial Market - Community Centre (gym, ATMs, swimming pools, etc) - Schools - Health clinic/pharmacy Located in a desirable and peaceful area, this is an ideal opportunity for buyers seeking a brand new, beautifully finished family home in a prime residential community. Call now or whatsapp for more information and visit. 03116266266",PHAF Officers Residencia,8 marla,https://www.graana.com/property/listing-1525959/,8 Marla house for sale,graana,2026-08-18T11:23:00+0500
1525549,37500000,4,4,167,"8 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,8 marla,https://www.graana.com/property/listing-1525549/,8 Marla House for Sale,enriched,2026-08-18T11:23:06+0500
1525427,25000000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1525427/,5 Marla House for Sale,enriched,2026-08-18T11:23:11+0500
1525368,38000000,5,4,167,"8 Marla Corner Luxury House with 2.5 Marla Extra Land, Prime Location Of B-17, Islamabad For Sale With Reasonable Demand Masjid, Markaz, School, Hospital, Family Park and Water Filtration Plant are at walking distanceHouse Features: Gas Meter and Geyser are installed A+ / Solid Construction Earthquake Proof Structure Double Story + Servant Room 7 Bedrooms with Beautiful Interior 5 Baths with Imported Tiles 2 Kitchens with Modern Wood Work 2 Drawing with specious feature walls 2 TV lounges with beautiful LCD Panel 2 Car Porch with 3 Car Parking Space 4 Wardrobes Large size Store Concelled Commod and Faisal Sanitary Terrace with Margalla View Water Pool at Roof Top Pakistan Cables Installed Lawn/ Kitchen Garden in Extra Land Water Borring Demand 3 Crore and 80 Lac Rupees Society Features: CDA/ RDA Approved Scheme Underground Electricity, Internet 24/7 security Gathered Community All immunities are availableFor More info. feel free to contact us at 0330-5755516",B-17,8 marla,https://www.graana.com/property/listing-1525368/,8 Marla corner brand new house for sale,graana,2026-08-18T11:23:15+0500
1525242,27500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1525242/,5 Marla House for Sale,enriched,2026-08-18T11:23:19+0500
1525241,37500000,5,5,167,"8 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,8 marla,https://www.graana.com/property/listing-1525241/,8 Marla House for Sale,enriched,2026-08-18T11:23:24+0500
1525240,24500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1525240/,5 Marla House for Sale,enriched,2026-08-18T11:23:29+0500
1525109,81500000,9,7,418,"Modern designed built with the Theme: "", "" , Corner House with extra land. South-West Open, Heighted.Size: 1 Kanal (24 Marla).Area: 66x91x54 Yards. Corner Heighted. Own built by Pakistan Air Force Officer for own living. Owner's constructed newly built house. A1 (A+) Category. Best construction material used for own living purpose by owner. Initially designed with ""One Unit"" (Two Floors) for a family; however, options available in the house layout for converting into ""2 Unit"" portion with minor and cost-effective modifications. Fresh Water Supply + Sweet Water own Water Boring available at the House. Openable Metallic grills installed on each window for safety and to ensure exit strategy in case of fire/ earthquake. Theatre Style / Size Media Walls at each floor. ""Rainwater Preservation system"" for storing rainwater in underground tank, extra water is first filtered and subsequently diverted back to ground near water bore through a well-engineered water channeling system. Thus, water bore will remain charged with fresh water in the era of water scarcity in Islamabad/Rawalpindi region. Car parking for four vehicles inside.Charging Socket with compatible wiring for Electric Vehicles.Security Camera cabling/connections installed for entire house.Step by Step Photo / Video evidences of construction and entire documentations / receipts record available for buyer's satisfaction.Rate / Price is negotiable upon discussion.",PAF Tarnol,1 kanal,https://www.graana.com/property/listing-1525109/,1 Kanal house for sale,graana,2026-08-18T11:23:33+0500
1525107,14000000,4,3,105,I love the peaceful environment and the overall vibe of the place,Bani Gala,5 marla,https://www.graana.com/property/listing-1525107/,5 Marla House for Sale,graana,2026-08-18T11:23:38+0500
1525104,8700000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bhara Kahu, Islamabad Condition: Brand new.",Bhara Kahu,5 marla,https://www.graana.com/property/listing-1525104/,5 Marla House for Sale,enriched,2026-08-18T11:23:42+0500
1525092,95000000,6,5,418,"Sector C 1 Kanal House For Sale In Bahria Enclave IslamabadLooking for a 1 Kanal luxury house in Bahria Enclave Islamabad? Located in Sector C, this brand new 5 bedroom house offers modern design, comfort, and premium living. Features:5 Spacious BedroomsBrand New ConstructionModern Kitchen Stylish InteriorSpacious TV Lounge Drawing Room2 Car Parking Prime Location in Sector CPerfect for families looking for secure high-end lifestyle in Islamabad. Contact now for visit best deal!",Bahria Enclave,1 kanal,https://www.graana.com/property/listing-1525092/,1 Kanal house for sale,graana,2026-08-18T11:23:46+0500
